Unnamed: 0,A_Beta_Blocker,A_CCB,A_ARB,A_Thiazide_Diuretic,A_ACE
72,0.9996097711654492,0.9999518527653212,0.9993638181165608,0.9996416815519444,0.9994004195427076
73,0.999623397171732,0.9990506297841152,0.9990079721669628,0.9995207802459116,0.9999999999951688
74,0.9993506767951641,0.9995102359141118,0.9993693991318162,0.9986072922016999,0.9998700383784138
75,0.9994055328315796,0.9992189226776936,0.9985727823511944,0.9996295301492504,0.9994018004122428
76,0.9997809501961121,0.9987660506568432,0.9994980803164956,0.9998354014053854,0.9996916818479744
77,0.9996478683459761,0.9994342250006184,0.9994875275634588,0.9996202143329994,0.9999999999965492
78,0.9999999999919236,0.9992947411910784,0.9999999999945268,0.9999999999958932,0.9995720914704744
79,0.9997311525673443,0.9995981454540616,0.998400998192583,0.9985602927544784,0.9995799330225345
80,0.9998347506341356,0.999346267805036,0.9993296315408684,0.9996661436262584,0.999557672032732
81,0.9994319198260504,0.9993014971089242,0.9967041581798604,0.9996310138599628,0.9995853471118584
82,0.9995464897713732,0.9988669197045292,0.9994383244909214,0.9992356578369492,0.9996162792409492
83,0.9989110561311256,0.998750322965838,0.9999999999971476,0.9999999999964831,0.9997127188449648
84,0.9992029194287776,0.9990308354356716,0.9985604682362976,0.9997693955660902,0.9999999999948136
85,0.9993075719971548,0.9999999999948279,0.9994459916291896,0.9995457001955363,0.9991730552396698
86,0.9989856006630002,0.999464664755799,0.9989220781552104,0.9997323855622684,0.9997803718026416
87,0.9996781237702124,0.9999999999947002,0.999489477478676,0.9999999999881208,0.9999074337936564
88,0.9990742616243222,0.9995593285766446,0.9981433125775416,0.9992680281628984,0.9997467317275088
89,0.9988739323193064,0.9986408205478378,0.998605792664831,0.999479197043036,0.9999999999974098
90,0.9994012430897936,0.9987040614848846,0.9980274300658294,0.99972962772731,0.9999999999885659
91,0.999718654646884,0.9997964802932852,0.9986475539913894,0.9998106045679168,0.9996412929505648
92,0.9994307709492256,0.999092656910025,0.9993432595962204,0.9996799279057416,0.9997790648365588
93,0.9994855292835152,0.9996695797742045,0.9987914971574432,0.9993970361543552,0.9993744744695472
94,0.999386567304409,0.9991234623304132,0.9994181717194094,0.9988964557168666,0.9999081653830544
95,0.9996122936419216,0.9996841781045974,0.9999999999911476,0.99924607599143,0.99974636521824
96,0.9994093448119141,0.999276386939428,0.9989530395788028,0.9995529883230941,0.9995513634638662
97,0.9989193707605624,0.9984105304055496,0.9999999999922802,0.9982541008067466,0.9999999999948208
98,0.9994380654629732,0.9995189547279066,0.9994575438530764,0.9999999999948358,0.9997780568803464
99,0.9996041819086012,0.9988388382281896,0.9978589721031976,0.9996600505707841,0.9996563152887192
